PRIMARY ID,BREED,COLOR OF DOG,,,,,,,,
47071058,Labrador,None,,,,,,,,
47071057,Labrador,None,,,,,,,,
47071061,Chihuahua,None,,,,,,,,
47071077,Labrador,None,,,,,,,,
47071065,Pit,None,,,,,,,,
47071076,Anatolian,None,,,,,,,,
47071067,Australian,None,,,,,,,,
47071056,Mastiff,None,,,,,,,,
47071068,Labrador,None,,,,,,,,
47071054,Pit,None,,,,,,,,
47071046,Dachshund,None,,,,,,,,
47071045,Dachshund,None,,,,,,,,
47071044,Dachshund,None,,,,,,,,
47071040,Mixed,None,,,,,,,,
47070641,Australian,Gray,,,,,,,,
47071031,Siberian,None,,,,,,,,
47071030,Mixed,None,,,,,,,,
47071033,Mixed,None,,,,,,,,
47071014,American,None,,,,,,,,
47071022,American,None,,,,,,,,
47071018,Plott,None,,,,,,,,
47071009,Labrador,None,,,,,,,,
47071011,Hound,None,,,,,,,,
47071020,German,None,,,,,,,,
47071019,American,None,,,,,,,,
47071007,Black,None,,,,,,,,
47071021,Labrador,None,,,,,,,,
47071002,Mastiff,None,,,,,,,,
47071012,Plott,None,,,,,,,,
47071028,Border,None,,,,,,,,
47070998,Pit,None,,,,,,,,
47070642,Terrier,Tricolor,,,,,,,,
47070987,Belgian,None,,,,,,,,
47070990,Mixed,None,,,,,,,,
47070986,Belgian,None,,,,,,,,
47070996,Chihuahua,None,,,,,,,,
47070985,Terrier,None,,,,,,,,
47070975,Siberian,None,,,,,,,,
47070973,Terrier,None,,,,,,,,
47070974,Labrador,None,,,,,,,,
47070977,Mixed,None,,,,,,,,
47070971,Australian,None,,,,,,,,
47070972,Hound,None,,,,,,,,
47070978,Shih,None,,,,,,,,
47070970,Australian,None,,,,,,,,
47070964,Mixed,None,,,,,,,,
47070965,Mixed,None,,,,,,,,
47070966,Mixed,None,,,,,,,,
47070969,Mixed,None,,,,,,,,
47070960,Hound,None,,,,,,,,
47070963,Labrador,None,,,,,,,,
47070958,Pit,None,,,,,,,,
47070951,Australian,None,,,,,,,,
47070952,Pit,None,,,,,,,,
47070953,Poodle,None,,,,,,,,
47070956,Pit,None,,,,,,,,
47070942,Feist,None,,,,,,,,
47070943,Labrador,None,,,,,,,,
47070948,Plott,None,,,,,,,,
47070947,Feist,None,,,,,,,,
47070944,Labrador,None,,,,,,,,
47070945,Labrador,None,,,,,,,,
47070946,Bluetick,None,,,,,,,,
47070928,American,None,,,,,,,,
47070927,Boxer,None,,,,,,,,
47070929,Pointer,None,,,,,,,,
47070925,Pit,None,,,,,,,,
47070921,Labrador,None,,,,,,,,
47070922,Anatolian,None,,,,,,,,
47070920,Gordon,None,,,,,,,,
47070919,German,None,,,,,,,,
47070917,Bichon,None,,,,,,,,
47070918,Anatolian,None,,,,,,,,
47070916,Labrador,None,,,,,,,,
47070888,German,None,,,,,,,,
47070909,Collie,None,,,,,,,,
47070908,Cattle,None,,,,,,,,
47070890,Pit,None,,,,,,,,
47070905,Terrier,None,,,,,,,,
47070903,Shepherd,None,,,,,,,,
47070902,German,None,,,,,,,,
47070906,Terrier,None,,,,,,,,
47070894,Shih,None,,,,,,,,
47070895,Pit,None,,,,,,,,
47070893,Pit,None,,,,,,,,
47070900,Pit,None,,,,,,,,
47070875,Shepherd,None,,,,,,,,
47070880,Great,None,,,,,,,,
47070878,Retriever,None,,,,,,,,
47070877,Great,None,,,,,,,,
47070869,Pit,None,,,,,,,,
47070865,Labrador,None,,,,,,,,
47070868,Parson,None,,,,,,,,
47070867,Boxer,None,,,,,,,,
47070870,Schnauzer,None,,,,,,,,
47070864,Siberian,None,,,,,,,,
47070860,Beagle,None,,,,,,,,
47070863,Terrier,None,,,,,,,,
47070858,Terrier,None,,,,,,,,
47070857,Retriever,None,,,,,,,,
47070851,Labrador,None,,,,,,,,
47070823,Shepherd,None,,,,,,,,
47070825,Labrador,None,,,,,,,,
47070833,Labrador,None,,,,,,,,
47070826,Basset,None,,,,,,,,
47070828,Australian,None,,,,,,,,
47070824,Labrador,None,,,,,,,,
47070827,Labrador,None,,,,,,,,
47070832,Labrador,None,,,,,,,,
47070834,Labrador,None,,,,,,,,
47070830,Labrador,None,,,,,,,,
47070822,Labrador,None,,,,,,,,
47070829,Labrador,None,,,,,,,,
47070831,Mastiff,None,,,,,,,,
47070821,Terrier,None,,,,,,,,
47070815,Pit,None,,,,,,,,
47070811,Pit,None,,,,,,,,
47070798,Mixed,None,,,,,,,,
47070794,Mixed,None,,,,,,,,
47070796,Labrador,None,,,,,,,,
47070797,Labrador,None,,,,,,,,
47070791,Mixed,None,,,,,,,,
47070789,Labrador,None,,,,,,,,
47070795,Retriever,None,,,,,,,,
47070790,Terrier,None,,,,,,,,
47070785,Retriever,None,,,,,,,,
47070787,Poodle,None,,,,,,,,
47070786,Cairn,None,,,,,,,,
47070773,Pit,None,,,,,,,,
47070776,Mountain,None,,,,,,,,
47070777,Pit,None,,,,,,,,
47070781,Pit,None,,,,,,,,
47070778,Australian,None,,,,,,,,
47070775,Pit,None,,,,,,,,
47070780,Retriever,None,,,,,,,,
47070774,Miniature,None,,,,,,,,
47070770,Labrador,None,,,,,,,,
47070760,Terrier,None,,,,,,,,
47070757,Labrador,None,,,,,,,,
47070756,Feist,None,,,,,,,,
47070758,Shepherd,None,,,,,,,,
47070755,Border,None,,,,,,,,
47070765,Pit,None,,,,,,,,
47070751,Mixed,None,,,,,,,,
47070744,Mixed,None,,,,,,,,
47070743,Mixed,None,,,,,,,,
47070745,Mixed,None,,,,,,,,
47070739,Mixed,None,,,,,,,,
47070749,Pointer,None,,,,,,,,
47070740,Mixed,None,,,,,,,,
47070737,Mixed,None,,,,,,,,
47070738,Mixed,None,,,,,,,,
47070741,Mixed,None,,,,,,,,
47070732,Labrador,None,,,,,,,,
47070728,Labrador,None,,,,,,,,
47070733,Pit,None,,,,,,,,
47070717,Boxer,None,,,,,,,,
47070731,Chihuahua,None,,,,,,,,
47070709,Labrador,None,,,,,,,,
47070704,Redbone,None,,,,,,,,
47070715,Labrador,None,,,,,,,,
47070703,Pit,None,,,,,,,,
47070705,Pit,None,,,,,,,,
47070707,Pit,None,,,,,,,,
47070730,Labrador,None,,,,,,,,
47070696,American,None,,,,,,,,
47070694,Labrador,None,,,,,,,,
47070692,Spaniel,None,,,,,,,,
47070701,Mixed,None,,,,,,,,
47070699,Mixed,None,,,,,,,,
47070702,Mixed,None,,,,,,,,
47070698,Mixed,None,,,,,,,,
47070690,Hound,None,,,,,,,,
47070691,Hound,None,,,,,,,,
47070685,Chihuahua,None,,,,,,,,
47070686,Labrador,None,,,,,,,,
47070684,Cattle,None,,,,,,,,
47070683,Cattle,None,,,,,,,,
47070681,Cairn,None,,,,,,,,
47070672,German,None,,,,,,,,
47070669,Labrador,None,,,,,,,,
47070677,Mixed,None,,,,,,,,
47070673,Border,None,,,,,,,,
47070657,Pit,None,,,,,,,,
47070664,Mixed,None,,,,,,,,
47070665,Terrier,None,,,,,,,,
47070666,Terrier,None,,,,,,,,
47070659,Border,None,,,,,,,,
47070661,Cattle,None,,,,,,,,
47070653,Shar-Pei,None,,,,,,,,
47070656,American,None,,,,,,,,
47070654,Cattle,None,,,,,,,,
47070663,Cattle,None,,,,,,,,
47070655,Shar-Pei,None,,,,,,,,
47070647,Shar-Pei,None,,,,,,,,
47070652,Shar-Pei,None,,,,,,,,
47070649,Border,None,,,,,,,,
47070650,German,None,,,,,,,,
47070648,Shar-Pei,None,,,,,,,,
47070618,Labrador,None,,,,,,,,
47070633,Mixed,None,,,,,,,,
47070576,Boxer,Black,,,,,,,,
47070617,Schipperke,Black,,,,,,,,
47070634,Labrador,Black,,,,,,,,
47070637,Pit,None,,,,,,,,
47070638,Chihuahua,None,,,,,,,,
47070574,Labrador,Black,,,,,,,,
47070582,Doberman,Black,,,,,,,,
47070630,Chihuahua,Black,,,,,,,,
47070586,Retriever,Black,,,,,,,,
47070563,Pit,Tricolor,,,,,,,,
47070538,American,Gray,,,,,,,,
47070509,French,None,,,,,,,,
47070607,Labrador,Black,,,,,,,,
47070620,Pit,None,,,,,,,,
47070581,Retriever,Black,,,,,,,,
47070615,Pit,None,,,,,,,,
47070610,Pit,None,,,,,,,,
47070608,Rottweiler,None,,,,,,,,
47070602,Border,None,,,,,,,,
47070603,Corgi,None,,,,,,,,
47070604,Border,None,,,,,,,,
47070605,Husky,None,,,,,,,,
47070606,Rottweiler,None,,,,,,,,
47070598,Labrador,None,,,,,,,,
47070601,Belgian,None,,,,,,,,
47070596,Catahoula,None,,,,,,,,
47070594,Maltese,None,,,,,,,,
47070587,Italian,None,,,,,,,,
47070579,Shepherd,Apricot,,,,,,,,
47070355,American,Merle,,,,,,,,
47070460,Mixed,Black,,,,,,,,
47070580,Catahoula,None,,,,,,,,
47070556,Belgian,None,,,,,,,,
47070573,Shepherd,None,,,,,,,,
47070571,Labrador,None,,,,,,,,
47070570,Collie,Black,,,,,,,,
47070473,Boxer,Black,,,,,,,,
47070562,Shepherd,Apricot,,,,,,,,
47070516,Dachshund,Red,,,,,,,,
47070552,Cane,Gray,,,,,,,,
47070558,Labrador,None,,,,,,,,
47070543,Pit,None,,,,,,,,
47070539,Doberman,Black,,,,,,,,
47070565,Mixed,None,,,,,,,,
47070566,Boxer,None,,,,,,,,
47070560,Pug,Black,,,,,,,,
47070557,Dalmatian,White,,,,,,,,
47070479,Labrador,Black,,,,,,,,
47070559,Bull,None,,,,,,,,
47070528,Terrier,Black,,,,,,,,
47070531,Labrador,Apricot,,,,,,,,
47070532,Bull,Brown,,,,,,,,
47070517,Maltipoo,Apricot,,,,,,,,
47070524,Papillon,Black,,,,,,,,
47070519,Boxer,Brindle,,,,,,,,
47070537,Dachshund,None,,,,,,,,
47070534,Dachshund,None,,,,,,,,
47070536,Dachshund,None,,,,,,,,
47070535,Dachshund,None,,,,,,,,
47070533,Dachshund,None,,,,,,,,
47070521,Shepherd,Black,,,,,,,,
47070523,Mixed,White,,,,,,,,
47070520,Leonberger,Brown,,,,,,,,
47070514,Terrier,Apricot,,,,,,,,
47070511,Catahoula,None,,,,,,,,
47070510,Terrier,None,,,,,,,,
47070486,Beagle,Golden,,,,,,,,
47070477,Cane,Black,,,,,,,,
47070485,Pit,Brown,,,,,,,,
47070462,Collie,Gray,,,,,,,,
47070478,Pit,None,,,,,,,,
47070426,Terrier,Bicolor,,,,,,,,
47070492,Hound,None,,,,,,,,
47070493,Hound,None,,,,,,,,
47070495,Hound,None,,,,,,,,
47070494,Hound,None,,,,,,,,
47070475,Papillon,None,,,,,,,,
47070470,Pit,None,,,,,,,,
47070455,Labrador,None,,,,,,,,
47070468,Pit,None,,,,,,,,
47070465,Mixed,None,,,,,,,,
47070422,Rat,Black,,,,,,,,
47070456,French,Brindle,,,,,,,,
47070447,Beagle,Apricot,,,,,,,,
47070424,American,White,,,,,,,,
47070446,Yorkshire,Apricot,,,,,,,,
47070437,Jack,White,,,,,,,,
47070420,Chihuahua,Yellow,,,,,,,,
47070442,Pug,None,,,,,,,,
47070443,Dutch,None,,,,,,,,
47070433,Great,Black,,,,,,,,
47070427,Dachshund,Red,,,,,,,,
47070439,Dachshund,None,,,,,,,,
47070440,Dachshund,None,,,,,,,,
47070421,Labrador,None,,,,,,,,
47070423,Great,Black,,,,,,,,
47070428,Shepherd,None,,,,,,,,
47070429,Shepherd,None,,,,,,,,
47070397,Vizsla,Golden,,,,,,,,
47070419,Basset,Black,,,,,,,,
47070380,Great,Black,,,,,,,,
47070393,Chihuahua,Brown,,,,,,,,
47070408,Labrador,Golden,,,,,,,,
47070349,Australian,Bicolor,,,,,,,,
47070347,Labrador,None,,,,,,,,
47070417,Beagle,None,,,,,,,,
47070337,Husky,Gray,,,,,,,,
47070407,Hound,None,,,,,,,,
47070404,Pit,None,,,,,,,,
47070401,Pit,None,,,,,,,,
47070400,Dachshund,None,,,,,,,,
47070399,Pit,None,,,,,,,,
47070382,Dachshund,Brown,,,,,,,,
47070359,Spaniel,Merle,,,,,,,,
47070395,Pit,None,,,,,,,,
47070327,Chihuahua,Black,,,,,,,,
47070348,Chihuahua,Red,,,,,,,,
47070390,Chihuahua,None,,,,,,,,
47070388,Shepherd,None,,,,,,,,
47070385,American,None,,,,,,,,
47070387,Terrier,None,,,,,,,,
47070386,Border,None,,,,,,,,
47070389,Chihuahua,None,,,,,,,,
47070379,Chihuahua,None,,,,,,,,
47070358,Poodle,White,,,,,,,,
47070381,Beagle,None,,,,,,,,
47070356,Staffordshire,White,,,,,,,,
47070357,Pit,Brindle,,,,,,,,
47070129,Great,Merle,,,,,,,,
47070331,Cattle,Tricolor,,,,,,,,
47070345,Beagle,None,,,,,,,,
47070344,Pomeranian,Golden,,,,,,,,
47070328,Basset,None,,,,,,,,
47070124,Havanese,Black,,,,,,,,
47070339,Australian,None,,,,,,,,
47070338,Australian,None,,,,,,,,
47070118,Siberian,Red,,,,,,,,
47070160,Pit,White,,,,,,,,
47070135,Basset,None,,,,,,,,
47070096,Cattle,Apricot,,,,,,,,
47069731,Cattle,Brown,,,,,,,,
47070325,Terrier,None,,,,,,,,
47070322,American,None,,,,,,,,
47070324,German,None,,,,,,,,
47070315,Labrador,None,,,,,,,,
47070313,Treeing,None,,,,,,,,
47070312,Pit,None,,,,,,,,
47070321,Australian,None,,,,,,,,
47070294,Terrier,None,,,,,,,,
47070317,Terrier,None,,,,,,,,
47070287,Mixed,None,,,,,,,,
47070293,Siberian,None,,,,,,,,
47070281,Pit,None,,,,,,,,
47070276,Siberian,None,,,,,,,,
47070275,Chihuahua,None,,,,,,,,
47070269,American,None,,,,,,,,
47070282,Pit,None,,,,,,,,
47070251,Chihuahua,None,,,,,,,,
47070250,Labrador,None,,,,,,,,
47070252,Pit,None,,,,,,,,
47070249,Mastiff,None,,,,,,,,
47070246,Rottweiler,None,,,,,,,,
47070247,Dutch,None,,,,,,,,
47070238,German,None,,,,,,,,
47070239,German,None,,,,,,,,
47070231,Chihuahua,None,,,,,,,,
47070232,American,None,,,,,,,,
47070221,Pit,None,,,,,,,,
47070222,Pit,None,,,,,,,,
47070220,Boxer,None,,,,,,,,
47070218,Pit,None,,,,,,,,
47070219,Mastiff,None,,,,,,,,
47070212,Carolina,None,,,,,,,,
47070214,Pit,None,,,,,,,,
47070194,Catahoula,None,,,,,,,,
47070193,Catahoula,None,,,,,,,,
47070197,Labrador,None,,,,,,,,
47070196,Labrador,None,,,,,,,,
47070198,French,None,,,,,,,,
47070205,Pit,None,,,,,,,,
47070195,Pointer,None,,,,,,,,
47070210,Rottweiler,None,,,,,,,,
47070186,Boston,None,,,,,,,,
47070185,American,None,,,,,,,,
47070182,Alaskan,None,,,,,,,,
47070177,American,None,,,,,,,,
47070176,Husky,None,,,,,,,,
47070172,Labrador,None,,,,,,,,
47070170,Pit,None,,,,,,,,
47070173,Pit,None,,,,,,,,
47070174,Pit,None,,,,,,,,
47070168,Pit,None,,,,,,,,
47070169,Beagle,None,,,,,,,,
47070167,Boxer,None,,,,,,,,
47070171,German,None,,,,,,,,
47070166,Labrador,None,,,,,,,,
47070157,American,None,,,,,,,,
47070123,Border,Black,,,,,,,,
47070032,Terrier,Brown,,,,,,,,
47069938,Boxer,Black,,,,,,,,
47070155,Pit,None,,,,,,,,
47070148,Boxer,None,,,,,,,,
47070149,Boxer,None,,,,,,,,
47070147,American,None,,,,,,,,
47070112,Border,Black,,,,,,,,
47070133,Pug,None,,,,,,,,
47070127,Mixed,None,,,,,,,,
47070126,Mixed,None,,,,,,,,
47070128,Mixed,None,,,,,,,,
47070116,Dachshund,None,,,,,,,,
47070100,Boxer,Brindle,,,,,,,,
47070111,Labrador,None,,,,,,,,
47070122,Shih,None,,,,,,,,
47070062,Australian,Merle,,,,,,,,
47069958,Chihuahua,White,,,,,,,,
47070101,Shepherd,None,,,,,,,,
47070082,Labrador,None,,,,,,,,
47070084,Dachshund,None,,,,,,,,
47070092,Pit,Yellow,,,,,,,,
47070107,German,None,,,,,,,,
47070081,Chihuahua,Brindle,,,,,,,,
47070037,Boxer,Yellow,,,,,,,,
47051429,Hound,Brown,,,,,,,,
47070041,Great,Black,,,,,,,,
47070068,Australian,Tricolor,,,,,,,,
47070034,Boxer,White,,,,,,,,
47070073,Husky,None,,,,,,,,
47070035,Boxer,Black,,,,,,,,
47070042,Black,Apricot,,,,,,,,
47070074,Basset,None,,,,,,,,
47070060,Terrier,Yellow,,,,,,,,
47070067,Husky,None,,,,,,,,
47070070,Hound,None,,,,,,,,
47070071,Labrador,None,,,,,,,,
47070063,Husky,None,,,,,,,,
47070019,Shepherd,Black,,,,,,,,
47070066,Labrador,None,,,,,,,,
47070065,Labrador,None,,,,,,,,
47070064,Labrador,None,,,,,,,,
47070043,Husky,None,,,,,,,,
47070059,Terrier,None,,,,,,,,
47070053,Miniature,None,,,,,,,,
47070050,Mastiff,None,,,,,,,,
47070052,Terrier,None,,,,,,,,
47070049,Lhasa,None,,,,,,,,
47070038,Pit,Black,,,,,,,,
47070045,Terrier,Black,,,,,,,,
47070044,Australian,None,,,,,,,,
47070036,Retriever,None,,,,,,,,
47070040,Shepherd,None,,,,,,,,
47070002,Labrador,Black,,,,,,,,
47070005,Labrador,None,,,,,,,,
47070003,Chihuahua,Yellow,,,,,,,,
47070030,American,None,,,,,,,,
47070028,Shepherd,None,,,,,,,,
47069999,Rat,Black,,,,,,,,
47070023,Mixed,None,,,,,,,,
47070017,Pit,None,,,,,,,,
47070016,Pit,None,,,,,,,,
47070013,Labrador,None,,,,,,,,
47070014,Dachshund,None,,,,,,,,
47069997,Boxer,None,,,,,,,,
47069988,Labrador,Golden,,,,,,,,
47069993,Yorkshire,Brindle,,,,,,,,
47069948,Pit,Black,,,,,,,,
47069897,Chihuahua,Brown,,,,,,,,
47069996,Chihuahua,None,,,,,,,,
47069994,Shepherd,None,,,,,,,,
47069991,Chihuahua,None,,,,,,,,
47069990,Australian,None,,,,,,,,
47069877,Black,Black,,,,,,,,
47069933,Schnauzer,Brown,,,,,,,,
47069944,Australian,Apricot,,,,,,,,
47069980,Labrador,None,,,,,,,,
47069977,Catahoula,None,,,,,,,,
47069976,Jack,None,,,,,,,,
47069974,Coonhound,None,,,,,,,,
47069969,Mountain,None,,,,,,,,
47069972,Mountain,None,,,,,,,,
47069971,Mountain,None,,,,,,,,
47069973,Mountain,None,,,,,,,,
47069975,Mountain,None,,,,,,,,
47069968,Mountain,None,,,,,,,,
47069961,Chihuahua,None,,,,,,,,
47069920,Chihuahua,Yellow,,,,,,,,
47069956,Basset,None,,,,,,,,
47069953,Labrador,None,,,,,,,,
47069882,Boxer,Brindle,,,,,,,,
47069954,Labrador,None,,,,,,,,
47069955,Beagle,None,,,,,,,,
47069952,Dachshund,None,,,,,,,,
47069942,Staffordshire,Black,,,,,,,,
47069949,Labrador,None,,,,,,,,
47069939,Shih,White,,,,,,,,
47069947,Husky,None,,,,,,,,
47069907,Pit,Gray,,,,,,,,
47069941,Greyhound,Yellow,,,,,,,,
47069896,Australian,Apricot,,,,,,,,
47069932,Mixed,White,,,,,,,,
47069925,Labrador,Black,,,,,,,,
47069836,Miniature,Black,,,,,,,,
47069912,Dachshund,Gray,,,,,,,,
47069930,Australian,None,,,,,,,,
47069927,German,None,,,,,,,,
47069928,Labrador,None,,,,,,,,
47069931,German,None,,,,,,,,
47069929,Catahoula,None,,,,,,,,
47069889,Labrador,None,,,,,,,,
47069921,Shih,None,,,,,,,,
47069918,Jack,None,,,,,,,,
47069895,Akita,Brown,,,,,,,,
47069908,Shepherd,None,,,,,,,,
47069905,Poodle,None,,,,,,,,
47069900,Siberian,None,,,,,,,,
47069898,Catahoula,None,,,,,,,,
47069876,Pit,Gray,,,,,,,,
47069883,Dutch,Brindle,,,,,,,,
47069849,Shepherd,Black,,,,,,,,
47069804,German,Apricot,,,,,,,,
47069892,Beagle,None,,,,,,,,
47069866,Yorkshire,Tricolor,,,,,,,,
47069875,Labrador,Black,,,,,,,,
47069887,Chihuahua,None,,,,,,,,
47069863,Boxer,Brown,,,,,,,,
47069886,Australian,None,,,,,,,,
47069508,Boxer,Brown,,,,,,,,
47069859,Chihuahua,Tricolor,,,,,,,,
47069757,Chihuahua,Black,,,,,,,,
47069809,Chow,Black,,,,,,,,
47069829,Pit,Gray,,,,,,,,
47069870,Parson,None,,,,,,,,
47069873,Parson,None,,,,,,,,
47069872,Pit,None,,,,,,,,
47069868,Australian,None,,,,,,,,
47069865,Pit,None,,,,,,,,
47069864,Labrador,None,,,,,,,,
47069862,Great,None,,,,,,,,
47069860,Pit,None,,,,,,,,
47069861,Mastiff,None,,,,,,,,
47069820,Doberman,Brown,,,,,,,,
47069777,Chihuahua,Brindle,,,,,,,,
47069858,Great,None,,,,,,,,
47069850,Border,None,,,,,,,,
47069823,Terrier,Brindle,,,,,,,,
47069848,Labrador,None,,,,,,,,
47069847,Labrador,None,,,,,,,,
47069840,Boston,None,,,,,,,,
47069841,Boston,None,,,,,,,,
47069826,Shepherd,None,,,,,,,,
47069839,Pit,None,,,,,,,,
47069837,Dachshund,None,,,,,,,,
47069828,Shih,Tricolor,,,,,,,,
47069835,Schnauzer,None,,,,,,,,
47069784,Labrador,None,,,,,,,,
47069773,Pit,Gray,,,,,,,,
47069822,Schnauzer,None,,,,,,,,
47069818,Shepherd,None,,,,,,,,
47069733,Pit,Gray,,,,,,,,
47069803,Labrador,None,,,,,,,,
47069764,Pit,White,,,,,,,,
47069817,Mixed,None,,,,,,,,
47069806,Mixed,None,,,,,,,,
47069805,Mixed,None,,,,,,,,
47069800,Labrador,None,,,,,,,,
47069801,Terrier,None,,,,,,,,
47069776,Poodle,Gray,,,,,,,,
47069793,American,None,,,,,,,,
47069782,Boxer,None,,,,,,,,
47069781,Pit,Gray,,,,,,,,
47069775,Labrador,None,,,,,,,,
47069718,Chiweenie,Tricolor,,,,,,,,
47069721,Akita,None,,,,,,,,
47069765,Labrador,None,,,,,,,,
47069774,Labrador,None,,,,,,,,
47069734,Husky,Black,,,,,,,,
47069752,American,White,,,,,,,,
47069644,Shepherd,Tricolor,,,,,,,,
47069748,Australian,None,,,,,,,,
47069724,Terrier,White,,,,,,,,
47069515,Pit,Black,,,,,,,,
47069517,Jack,White,,,,,,,,
47069728,Mixed,Yellow,,,,,,,,
47068747,Great,Tricolor,,,,,,,,
47069725,Beagle,Brown,,,,,,,,
47069750,Boxer,Yellow,,,,,,,,
47069741,Mixed,Bicolor,,,,,,,,
47069751,Australian,None,,,,,,,unknown,False}
47069743,Boxer,Yellow,,,,,,,,
47069745,Cane,None,,,,,,,,
47069594,German,None,,,,,,,,
47069545,Terrier,Brindle,,,,,,,,
47069557,Shepherd,None,,,,,,,,
47069479,Border,Black,,,,,,,,
47069559,Labrador,Black,,,,,,,,
47069602,Feist,Sable,,,,,,,,
47069343,Retriever,Black,,,,,,,,
47069719,Maltese,White,,,,,,,,
47069552,Mixed,Brindle,,,,,,,,
47069520,Yorkshire,White,,,,,,,,
47069502,Pit,White,,,,,,,,
47069716,Chihuahua,None,,,,,,,,
47069715,Chihuahua,None,,,,,,,,
47069711,Labrador,None,,,,,,,,
47069712,Labrador,None,,,,,,,,
47069688,Chihuahua,None,,,,,,,,
47069693,Chihuahua,None,,,,,,,,
47069707,Labrador,None,,,,,,,,
47069696,Labrador,None,,,,,,,,
47069692,American,None,,,,,,,,
47069686,Miniature,None,,,,,,,,
47069706,Pit,None,,,,,,,,
47069702,German,None,,,,,,,,
47069684,Pit,None,,,,,,,,
47069681,Shih,None,,,,,,,,
47069676,Mixed,None,,,,,,,,
47069680,Beagle,None,,,,,,,,
47069679,Dachshund,None,,,,,,,,
47069678,Redbone,None,,,,,,,,
47069658,Chihuahua,None,,,,,,,,
47069659,Chihuahua,None,,,,,,,,
47069648,Pit,None,,,,,,,,
47069636,American,None,,,,,,,,
47069630,Pit,None,,,,,,,,
47069629,Pit,None,,,,,,,,
47069622,Pit,None,,,,,,,,
47069623,Pit,None,,,,,,,,
47069628,American,None,,,,,,,,
47069621,Pit,None,,,,,,,,
47069625,Chihuahua,None,,,,,,,,
47069624,Chihuahua,None,,,,,,,,
47069626,Pit,None,,,,,,,,
47069627,American,None,,,,,,,,
47069615,Weimaraner,None,,,,,,,,
47069614,American,None,,,,,,,,
47069609,Chihuahua,None,,,,,,,,
47069608,Chihuahua,None,,,,,,,,
47069606,Boxer,None,,,,,,,,
47069604,Pit,None,,,,,,,,
47069590,Chihuahua,None,,,,,,,,
47069598,Dalmatian,None,,,,,,,,
47069597,Hound,None,,,,,,,,
47069596,Dalmatian,None,,,,,,,,
47069595,German,None,,,,,,,,
47069589,Pit,None,,,,,,,,
47069591,Pit,None,,,,,,,,
47069587,Labrador,None,,,,,,,,
47069588,Labrador,None,,,,,,,,
47069584,Pit,None,,,,,,,,
47069585,Labrador,None,,,,,,,,
47069586,Boxer,None,,,,,,,,
47069579,Mixed,None,,,,,,,,
47069569,Pit,None,,,,,,,,
47069568,Parson,None,,,,,,,,
47069416,Pit,Red,,,,,,,,
47069562,American,None,,,,,,,,
47069565,Chihuahua,None,,,,,,,,
47069564,German,None,,,,,,,,
47069505,Border,Black,,,,,,,,
47069513,Shepherd,Brown,,,,,,,,
47069504,Pomeranian,Red,,,,,,,,
47069482,Pit,Black,,,,,,,,
47069555,Beagle,None,,,,,,,,
47069550,Pit,None,,,,,,,,
47069548,German,None,,,,,,,,
47069546,Shiba,None,,,,,,,,
47069547,Siberian,None,,,,,,,,
47069542,Jack,None,,,,,,,,
47069541,Terrier,None,,,,,,,,
47069533,Chihuahua,None,,,,,,,,
47069523,Labrador,None,,,,,,,,
47069535,Mixed,None,,,,,,,,
47069509,Beagle,Tricolor,,,,,,,,
47069481,Rat,Apricot,,,,,,,,
47069498,German,Apricot,,,,,,,,
47069501,Shepherd,White,,,,,,,,
47069497,Lhasa,White,,,,,,,,
47069511,Cocker,None,,,,,,,,
47069377,Pit,White,,,,,,,,
47069431,German,Black,,,,,,,,
47069421,Shepherd,Tricolor,,,,,,,,
47069487,Pit,Brindle,,,,,,,,
47069489,Labrador,None,,,,,,,,
47069437,Greyhound,Black,,,,,,,,
47069366,Chihuahua,Yellow,,,,,,,,
47069492,Husky,None,,,,,,,,
47069420,Australian,Red,,,,,,,,
47069233,Labrador,Black,,,,,,,,
47069375,Terrier,Black,,,,,,,,
47069480,Shar-Pei,None,,,,,,,,
47069350,American,White,,,,,,,,
47069424,German,Black,,,,,,,,
47069470,Boston,None,,,,,,,,
47069465,Pit,None,,,,,,,,
47069466,Shepherd,None,,,,,,,,
47069467,Shepherd,None,,,,,,,,
47069468,Pit,None,,,,,,,,
47069469,Collie,None,,,,,,,,
47069464,Great,None,,,,,,,,
47069462,Labrador,None,,,,,,,,
47069461,Pit,None,,,,,,,,
47069463,Labrador,None,,,,,,,,
47069459,Beagle,None,,,,,,,,
47069457,Mixed,None,,,,,,,,
47069448,Mountain,None,,,,,,,,
47069449,Black,None,,,,,,,,
47069450,Mixed,None,,,,,,,,
47069446,Retriever,None,,,,,,,,
47069445,Siberian,None,,,,,,,,
47069443,Basset,None,,,,,,,,
47069444,Mastiff,None,,,,,,,,
47069441,Chihuahua,None,,,,,,,,
47069440,Beagle,None,,,,,,,,
47069438,Pit,None,,,,,,,,
47069439,Pit,None,,,,,,,,
47069400,Labrador,Apricot,,,,,,,,
47069369,Pit,Yellow,,,,,,,,
47069403,Husky,Brown,,,,,,,,
47069425,Australian,Black,,,,,,,,
47069333,Pit,Brindle,,,,,,,,
47069419,Bull,Black,,,,,,,,
47069310,Yorkshire,Gray,,,,,,,,
47069371,Standard,Black,,,,,,,,
47069415,Akita,None,,,,,,,,
47069348,Hound,Yellow,,,,,,,,
47069368,Australian,Merle,,,,,,,,
47069413,Labrador,None,,,,,,,,
